intent_name,user_says
faq_refund_berapa_lama_pengembalian_dana,ini kenapa lama sekali ya penarikan dananya??
faq_refund_berapa_lama_pengembalian_dana,berapa lama saya bisa terima dana kembali
faq_refund_berapa_lama_pengembalian_dana,kira-kira berapa lama ya pengembalian dananya?
faq_refund_berapa_lama_pengembalian_dana,iya tapi kok lama ya dana kami di tahan
faq_refund_berapa_lama_pengembalian_dana,jangan telalu lama ya admin sy perlu dananya
faq_refund_berapa_lama_pengembalian_dana,berapa lama kak
faq_refund_berapa_lama_pengembalian_dana,refund berapa lama sih
faq_refund_berapa_lama_pengembalian_dana,dana masi belum masuk ke rekening. koq lama ya?
faq_refund_berapa_lama_pengembalian_dana,berapa lama proses penarikan dana y kak?
faq_refund_berapa_lama_pengembalian_dana,dana saya kapan direfund
faq_refund_berapa_lama_pengembalian_dana,kapan dana saya dikembalikan
faq_refund_berapa_lama_pengembalian_dana,berapa lama pengembalian dana?
faq_refund_berapa_lama_pengembalian_dana,kapan dana saya di-refund
faq_refund_berapa_lama_pengembalian_dana,di-refund kapan dana saya
faq_refund_berapa_lama_pengembalian_dana,kapan dana saya di_refund
faq_refund_berapa_lama_pengembalian_dana,tinggal menungggu dana ditarik kok lama
faq_refund_berapa_lama_pengembalian_dana,direfund kapan dana saya
faq_refund_berapa_lama_pengembalian_dana,Saya mau tanya tentang Saldo yg blm msuk ke akun saya pda tgl 18
faq_refund_berapa_lama_pengembalian_dana,sekarang proses tarik dana lama yah ?
faq_refund_berapa_lama_pengembalian_dana,kira2 berapa lama untuk pengembalian dana?
faq_refund_berapa_lama_pengembalian_dana,lama banget ya refund dana nya
faq_refund_berapa_lama_pengembalian_dana,di refund kapan
faq_refund_berapa_lama_pengembalian_dana,kapan dana saya di refund
faq_refund_berapa_lama_pengembalian_dana,lama refund
faq_refund_berapa_lama_pengembalian_dana,kenapa pencairan dana skrg lama?
faq_refund_berapa_lama_pengembalian_dana,Berapa lama pengembalian uang jika saya complin barang yang tidak sampai?
faq_refund_berapa_lama_pengembalian_dana,dana belum saya terima
faq_refund_berapa_lama_pengembalian_dana,kapan masuk rekening nya
faq_refund_berapa_lama_pengembalian_dana,Apakah withdraw langsung masuk rekening?
faq_refund_berapa_lama_pengembalian_dana,mau tanya kalau penarikan saldo itu prosesnya brp hari?
faq_refund_berapa_lama_pengembalian_dana,"pesanan saya di batalkan oleh penjual, berapa lama dana akan kembali ke limit kartu kredit ya ?"
faq_refund_berapa_lama_pengembalian_dana,barang diretur dulu ? dana kpn kembali ?
faq_refund_berapa_lama_pengembalian_dana,berapa lama di kembalikan ke toko cash
faq_refund_berapa_lama_pengembalian_dana,berapa hari refund tiket akan diproses
faq_refund_berapa_lama_pengembalian_dana,berapa lama pengembalian saldo tokopedia ke rekening kita?
faq_refund_berapa_lama_pengembalian_dana,sampai kapan dana baru kembali ke saldo
faq_refund_berapa_lama_pengembalian_dana,refund blm masuk
faq_refund_berapa_lama_pengembalian_dana,kapan max hari utk pengembalian dana nya? karna ingin digunakan kembali
faq_refund_berapa_lama_pengembalian_dana,invoice ini pembayaran batalin.. Kapan uang bisa di kembalikan dari tokopedia ya?
smalltalk.greetings.sleeping,met bobo
smalltalk.greetings.sleeping,tidur
smalltalk.greetings.sleeping,mimpi yang indah
smalltalk.greetings.sleeping,bobok
smalltalk.greetings.sleeping,bobo
smalltalk.greetings.sleeping,mimpi indah
smalltalk.greetings.sleeping,kok ngga tidur
smalltalk.greetings.sleeping,tidur yang nyenyak
smalltalk.greetings.sleeping,tidur min
smalltalk.greetings.sleeping,selamat bobo
smalltalk.greetings.sleeping,belum tidur
smalltalk.greetings.sleeping,selamat tidur
digital_tidak_dapat_melakukan_transaksi,"Saya mau beli token saat ini juga, kenapa tidak bisa ya?"
digital_tidak_dapat_melakukan_transaksi,"Gagal transaksi, mengapa yah tidak ada keterangan sudah berkali dicoba tetap gagal, saya gunakan voucher apa karena itu?"
digital_tidak_dapat_melakukan_transaksi,Hari ini saya mencoba beberapa kali untuk membayar tagihan kartu kredit via toped tapi selalu gagal
digital_tidak_dapat_melakukan_transaksi,pak saya minta tolong kenapa klu beli paket data...tidak berhasil..padahal saya udh tukar point sya..biar dpt cash back....barusan 2 x beli tidak berhasil
digital_tidak_dapat_melakukan_transaksi,"pagi, saya mau transaksi beli token PLN, sudah sejak 1 jam yang lalu selalu kendala teknis, ada apa ya? kalau memang tidak bisa saya mau transaksi via marketplace lainnya"
digital_tidak_dapat_melakukan_transaksi,"Bayar cc Citibank gagal terus min, apa sedang Ada kendala?"
digital_tidak_dapat_melakukan_transaksi,"Halo, kenapa tidak bisa bayar tagihan kartu kredit dari oagi ini sampai sekarang?"
digital_tidak_dapat_melakukan_transaksi,Tdk bisa bayar kartu kredit BNI
digital_tidak_dapat_melakukan_transaksi,"Saya tidak bisa melakukan pembayaran kartu kredit,"
digital_tidak_dapat_melakukan_transaksi,Ada kendala pembayaran kartu kredit BNI
digital_tidak_dapat_melakukan_transaksi,"Waktu saya mau beli token PLN, tidak bisa input. ada pesan error: Terjadi kendala teknis, silakan coba beberapa saat lagi. Kenapa ya?"
digital_tidak_dapat_melakukan_transaksi,saya ga bisa top up emoney karna ada error
digital_tidak_dapat_melakukan_transaksi,"gak bisa bayar tagihan pascabayar, ada notifikasi error yg muncul"
digital_tidak_dapat_melakukan_transaksi,saya gak bisa beli m-tix. ada error yg muncul
digital_tidak_dapat_melakukan_transaksi,"saya gak bisa bayar tagihan telepon, karna ada notifikasi error yg muncul"
digital_tidak_dapat_melakukan_transaksi,"saya tdk bisa bayar gas pgn, karna ada notif eror nya"
digital_tidak_dapat_melakukan_transaksi,"saya tdk bisa bayar tagihan cc, karna ada notif eror nya"
digital_tidak_dapat_melakukan_transaksi,"saya tidak bisa bayar tagihan kartu kredit, ada notifikasi eror"
digital_tidak_dapat_melakukan_transaksi,"saya gak bs beli voucher roaming, ada notif eror"
digital_tidak_dapat_melakukan_transaksi,"gak bisa bayar listrik pln, soalnya ada notifikasi eror"
digital_tidak_dapat_melakukan_transaksi,"gak bisa beli tiket event, ada notif eror"
digital_tidak_dapat_melakukan_transaksi,"gak bisa bayar tagihan air pdam, karna ada notif eror"
digital_tidak_dapat_melakukan_transaksi,"gak bisa bayar tagihan bpjs, ada notif erornya"
digital_tidak_dapat_melakukan_transaksi,"tdk bisa bayar tagihan listrik, ada notif eror nya"
digital_tidak_dapat_melakukan_transaksi,"gak bisa beli voucher deals kfc, ada notif eror juga"
digital_tidak_dapat_melakukan_transaksi,"gak bisa beli voucher streaming, muncul notifikasi eror"
digital_tidak_dapat_melakukan_transaksi,"gak bisa beli voucher game, ada notif eror yg muncul"
digital_tidak_dapat_melakukan_transaksi,"gak bisa beli pulsa, muncul notifikasi error"
digital_tidak_dapat_melakukan_transaksi,"gak bisa beli tiket hiburan, muncul notif eror"
digital_tidak_dapat_melakukan_transaksi,kenapa gak bisa transaksi paket data?
digital_tidak_dapat_melakukan_transaksi,kenapa saya gak bisa membeli tiket hiburan
digital_tidak_dapat_melakukan_transaksi,kenapa saya gak bisa bayar tagihan listrik ya?
digital_tidak_dapat_melakukan_transaksi,saya tidak dapat bertransaksi tiket hiburan
digital_tidak_dapat_melakukan_transaksi,tagihan bpjs saya tidak bisa dibayar
digital_tidak_dapat_melakukan_transaksi,tagihan air pdam saya tidak bisa dibayar
digital_tidak_dapat_melakukan_transaksi,tagihan kartu kredit tidak bisa dibayar
digital_tidak_dapat_melakukan_transaksi,saya tidak bisa membayar tagihan bpjs saya
digital_tidak_dapat_melakukan_transaksi,saya tidak bisa bayar tiket hiburan
digital_tidak_dapat_melakukan_transaksi,"saya mau bayar tagihan air pdam, tp gak bisa nih"
digital_tidak_dapat_melakukan_transaksi,"saya mau bayar tagihan telepon, tp kenapa tidak bisa min?"
digital_tidak_dapat_melakukan_transaksi,"saya mau beli voucher deals, tp kenapa tidak bisa?"
digital_tidak_dapat_melakukan_transaksi,"saya mau beli voucher game, tp kenapa tidak bisa ya?"
digital_tidak_dapat_melakukan_transaksi,"saya mau beli pulsa, tp kenapa tidak bisa ya"
digital_tidak_dapat_melakukan_transaksi,tidak bisa bayar pulsa
digital_tidak_dapat_melakukan_transaksi,tidak bisa bayar token listrik
digital_tidak_dapat_melakukan_transaksi,gak bisa bertransaksi voucher streaming
digital_tidak_dapat_melakukan_transaksi,gak bisa beli token listrik
digital_tidak_dapat_melakukan_transaksi,gak bisa bayar tagihan listrik
digital_tidak_dapat_melakukan_transaksi,gak bisa bayar paket data
digital_tidak_dapat_melakukan_transaksi,gak bisa bayar pulsa
digital_tidak_dapat_melakukan_transaksi,gak bisa melakukan transaksi voucher game
digital_tidak_dapat_melakukan_transaksi,gak bisa bertransaksi paket data
digital_tidak_dapat_melakukan_transaksi,gak bisa transaksi pulsa
digital_tidak_dapat_melakukan_transaksi,"Setiap kali mau bayar tagihan tv kabel telkom indihome melalui toped, selalu muncul pesan: terjadi kendala teknis. Kenapa ya? Tolong dicek..."
digital_tidak_dapat_melakukan_transaksi,produk emoney kenapa tidak bisa ya
digital_tidak_dapat_melakukan_transaksi,kenapa saya gabisa transaksi bpjs? diinformasikan bahwa stok habis
digital_tidak_dapat_melakukan_transaksi,kenapa saya bayar pajak bumi dan bangunan tidak bisa yaa..padahal saya memaaukkan nomor pajaknya benar..tlng di.bantu untuk pembayaran tagihan pajak
digital_tidak_dapat_melakukan_transaksi,"Tidak bisa transaksi pulsa. Muncul eror ""akun anda telah melebihi batas pembelian"
digital_tidak_dapat_melakukan_transaksi,sampai skrg msh blm bs trx bpjs krn tertulis akun mlebihi batas
digital_tidak_dapat_melakukan_transaksi,tidak bisa melakukan transaksi pembelian streaming
digital_tidak_dapat_melakukan_transaksi,Tidak dapat melakukan transaksi TV Kabel CBN
digital_tidak_dapat_melakukan_transaksi,"tidak bisa transaksi pln pasca, ""melebihi batas pembelian"""
digital_tidak_dapat_melakukan_transaksi,"Saya ingin melakukan pembayaran BPJS untuk bulan Juni 2018, tapi ada tulisan ""STOK HABIS"" sampai bulam Mei 2019. Itu masalahnya kenapa ya?"
digital_tidak_dapat_melakukan_transaksi,"NOP yg saya masukan di bilang salah, apakah untuk pembayaran PBB kabupaten tangerang tidak bisa dilakukan di toped"
digital_tidak_dapat_melakukan_transaksi,Tidak dapat melakukan pembayaran kartu hallo krn kendala teknis
digital_tidak_dapat_melakukan_transaksi,tidak bs bertransaksi bpjs nih min
digital_tidak_dapat_melakukan_transaksi,"saya ingin bayar tagihan pdam. tiap kali mencoba muncul ""terjadi kesalahan teknis, silakan mencoba beberapa saat lagi"". Apakah tidak bisa melakukan transaksi?"
digital_tidak_dapat_melakukan_transaksi,tidak bisa transaksi utk produk emoney
digital_tidak_dapat_melakukan_transaksi,no objek pajak tidak terdaftar
digital_tidak_dapat_melakukan_transaksi,"Setiap pembelian pulsa, akun saya melebihi batas pembelian. Tolong di bantu admin"
digital_tidak_dapat_melakukan_transaksi,akun anda melebihi batas pembelian. ini sampai brp lama? lewat pc muncul ini.....lewat topseller...muncul... : produk blm tersedia..... trs gmn saya melayani pmbyaran pdam?
digital_tidak_dapat_melakukan_transaksi,tidak bisa bayar pulsa...kendala teknis terusss
digital_tidak_dapat_melakukan_transaksi,"Halo Tokopedia, Saya berkali-kali mencoba membayar PDAM melalui Tokopedia tetapi selalu gagal? Kenapa yaa? Sedangkan pembayaran telah berhasil dan kabupaten saya ada dalam daftar tokopedia"
digital_tidak_dapat_melakukan_transaksi,"tidak dapat melakukan transaksi pembayara listrik, akun anda telah melebihi batas pembelian"
digital_tidak_dapat_melakukan_transaksi,"saya mengalami kendala tidak dapat melakukan transaksi pembayaran angsuran kredit di Al-Ijarah Finance. Setiap sy klik bayar selalu loading lama, lalu muncul notifikasi server error/kendala teknis"
digital_tidak_dapat_melakukan_transaksi,"Bulan ini saya baru sekali melakukan pembayaran PDAM, untuk pembayaran nomor pelanggan selanjutnya dikatakan saya telah melebihi batas transaksi"
digital_tidak_dapat_melakukan_transaksi,"Setelah menginput NOP, ada notifikasi nomor obyek pajak anda tidak sesuai. Kok bisa begitu ya.."
digital_tidak_dapat_melakukan_transaksi,min ada notif stok habis saat saya ingin transaksi bpjs
digital_tidak_dapat_melakukan_transaksi,tolong dicek dengan no pdam 1202256. saya masukan berulang2 kali tetep aja padahal udh sering bayar pdam lewat tokped. baru ini aja kode salah salah katanya padahal udh bener masukin kodenya
digital_tidak_dapat_melakukan_transaksi,Kenapa akun sy tdk dapat transaksi di PDAM?
digital_tidak_dapat_melakukan_transaksi,"Halo Tokopedia, Saya berkali-kali mencoba membayar PDAM melalui Tokopedia tetapi selalu gagal? Kenapa yaa? Sedangkan pembayaran telah berhasil dan kabupaten saya ada dalam daftar tokopedia."
digital_tidak_dapat_melakukan_transaksi,"Setiap mau transaksi selalu muncul tulisan : AKUN ANDA TELAH MELEBIHI BATAS PEMBELIAN, Jadi tidak bisa transaksi"
digital_tidak_dapat_melakukan_transaksi,tidak bisa melakukan transaksi pembelian pulsa
digital_tidak_dapat_melakukan_transaksi,tidak bisa transaksi dengan keterangan : akun anda telah melebihi batas pembelian
digital_tidak_dapat_melakukan_transaksi,"Saya baru saja ingin membayar pajak di tokopedia namun saat memasukan nomor objek pajak, bertuliskan ""Nomor Objek Pajak anda tidak sesuai"" padahal nomor yang dimasukkan sudah terdaftar"
digital_tidak_dapat_melakukan_transaksi,"min, kenapa saya tidak bisa transaksi emoney ya"
digital_tidak_dapat_melakukan_transaksi,min saya tidak bisa transaksi utk e-money
digital_tidak_dapat_melakukan_transaksi,saya coba membayar pajak bumi dan bangunan tetapi muncul keterangan nomer yang di masukan tidak sesuai.
digital_tidak_dapat_melakukan_transaksi,tidak bisa transaksi pembelian voucher games
digital_tidak_dapat_melakukan_transaksi,min kok saya gabisa transaksi bpjs?
digital_tidak_dapat_melakukan_transaksi,"saya tidak bisa transaksi e-money, diberitahukan produk sedang gangguan"
digital_tidak_dapat_melakukan_transaksi,"Tidak bisa transaksi, Akun anda telah melampaui batas"
digital_tidak_dapat_melakukan_transaksi,"Saya ingin membayar tagihan pdam. Namun setelah saya memilih wilayah dan memasukkan no pelanggan, setiap kali saya mencoba muncul ""terjadi kesalah teknis, silahkan mencoba beberapa saat lagi"
digital_tidak_dapat_melakukan_transaksi,dr tgl 14 Juni sy ingin melakukan pembayaran angsuran BFI yg telah jatuh tempo tp sampai skrg tidak bisa. selalu muncul tulisan terjadi kendala teknis dibagian bawah.
digital_tidak_dapat_melakukan_transaksi,"saat mau lakukan pembayaran, tertera stok habis. jadi bisa lakukan pembayaran jam berapa?"
digital_tidak_dapat_melakukan_transaksi,"saya tidak bisa membayar angsuran , selalu muncul terjadi kesalahan teknis terus, gimana nih. tolong lah di perbaiki"
digital_tidak_dapat_melakukan_transaksi,saya ingin melakukan pembayaran angsuran FIF tapi no kontrak selalu tdk bs ditemukan salah no kontrak terlampir
digital_tidak_dapat_melakukan_transaksi,saya sudah memasukan nomer sppt 18 angka tapi setelah klik beli tertulis bahwa nomer objek yang saya masukan salah. bisa tolong di bantu?
digital_tidak_dapat_melakukan_transaksi,"mohon bantuannya om, saya tidak bisa membayar atau melakukan transaksi paket data atau internet"
digital_tidak_dapat_melakukan_transaksi,"Kenapa setiap mau bayar BPJS kesehatan sejak bulan april tidak bisa dan ada tulisan STOK HABIS ,mohon info"
digital_tidak_dapat_melakukan_transaksi,"Saya sudah masukkan nomor objek pajak sesuai surat pemberitahuan pajak terutang pajak bumi dan bangunan tahun 2018, namun selalu gagal, dinyatakan bahwa nomor objek pajak tidak ditemukan. Saya domisili di jogja"
digital_tidak_dapat_melakukan_transaksi,"Selalu muncul notifikasi kendala teknis ketika ingin membayar tagihan pascabayar, walaupun sudah dicoba berkali-kali"
digital_tidak_dapat_melakukan_transaksi,"mau melakukan pembayaran pbb, no nop sudah dimasukkan tp tidak terdeteksi"
digital_tidak_dapat_melakukan_transaksi,Saya mau bayar PBB. Ketika dimasukan NOP muncul keterangan jika nomor tidak sesuai. Padahal selama ini saya bayar melalui Bank Jabar tidak ada masalah apapun.
digital_tidak_dapat_melakukan_transaksi,utk PBB kota Medan.. apakah bisa byr melalui Toko Pedia?
digital_tidak_dapat_melakukan_transaksi,"Halo, sy mau beli pulsa, kok ngak bisa ya, tertulis Akun anda telah melebihi batas pembelian"
digital_tidak_dapat_melakukan_transaksi,"min, saya tidak bisa transaksi emoney"
digital_tidak_dapat_melakukan_transaksi,saya mau bayar telkom tetapi ada notif kalau akun saya melebihi batas pembelian. biasanya saya lebih banyak transaksi tetapi baru kali ini ada notif spt itu.
digital_tidak_dapat_melakukan_transaksi,saya tidak dapat melakukan transaksi. akun terbatasi. saya ingin bayar pascabayar halo
digital_tidak_dapat_melakukan_transaksi,Kenapa saya tidak bisa melakukan transaksi pembayaran air? Itu melebihi batas apa yg dimaksud?
digital_tidak_dapat_melakukan_transaksi,setelah input NOP dan menekan tombol beli.. muncul keterang nomor anda tidak sesuai... pasahan NOPnya sudah sama pada surat PBBnya...
digital_tidak_dapat_melakukan_transaksi,"saya ingin melakukan pembayaran pajak pbb, namun ketika input nomor objek pajak ternyata salah, padahal sudah sesuai dengan sppt nya"
